,text,rating,date,category,source
4270,great,5,2025-11-19 00:06:33,Play_Store_Updates,Google_Play
4271,best game oat,5,2025-11-19 00:06:25,Play_Store_Updates,Google_Play
4272,good game,5,2025-11-19 00:04:07,Play_Store_Updates,Google_Play
4273,good,5,2025-11-19 00:02:39,Play_Store_Updates,Google_Play
4274,game babi,1,2025-11-19 00:01:10,Play_Store_Updates,Google_Play
4275,its a good game😐,5,2025-11-18 23:59:46,Play_Store_Updates,Google_Play
4276,amazing game,5,2025-11-18 23:55:24,Play_Store_Updates,Google_Play
4277,Evolutions are so stupid and the game was way better before them. Also pay to win because it's difficult and tedious to get evolutions without paying.,1,2025-11-18 23:46:30,Play_Store_Updates,Google_Play
4278,GAME IS SO GOOD I LOVE IT,5,2025-11-18 23:44:59,Play_Store_Updates,Google_Play
4279,"Clash Royale is pure rage bait now. When I bought the pass, matchmaking felt easy and I kept winning. The moment I went free-to-play, the game started giving impossible matchups and over-leveled opponents. It clearly rewards paying players and punishes those who don’t spend. Feels totally unbalanced and manipulative. Not fun anymore and definitely not recommended.",1,2025-11-18 23:37:13,Play_Store_Updates,Google_Play
4280,very skibidi,5,2025-11-18 23:28:57,Play_Store_Updates,Google_Play
4281,nice,5,2025-11-18 23:25:46,Play_Store_Updates,Google_Play
4282,megaknight is tuff,5,2025-11-18 23:23:51,Play_Store_Updates,Google_Play
4283,best game I've ever played,5,2025-11-18 23:18:03,Play_Store_Updates,Google_Play
4284,"wrost and unbalanced matchups , how can i defend player who has level 11 tower while mine is level 10 . Also how i can face those above tower level troops like mega knight in game while i didn't have support cards that stops him In very arena i'm facing these problems",1,2025-11-18 23:17:36,Play_Store_Updates,Google_Play
4285,nice,5,2025-11-18 23:12:41,Play_Store_Updates,Google_Play
4286,I like this game,5,2025-11-18 23:10:57,Play_Store_Updates,Google_Play
4287,Nerf miner,1,2025-11-18 23:09:26,Play_Store_Updates,Google_Play
4288,"Ive been playing this game for 8 years and i would recommend this game if it wasn't for the p2w the game is getting worse and worse every season so this game doesnt even deserve to be on the top free strategies its a joke its a pretty unfair game its too p2w they are nerfing units that are alredy nerfed millions of times(miner,ice spirit,etc..) and they are buffing units they shouldnt (prince,mega knight,etc..) its a fun game but there is no fun while playing against p2winners every two secs",1,2025-11-18 23:06:45,Play_Store_Updates,Google_Play
4289,So good,5,2025-11-18 23:04:01,Play_Store_Updates,Google_Play
4290,"Vocês poderiam por favor arrumar essa desgraça de instabilidade, que mesmo com minha internet funcionando perfeitamente e inclusive com o 5G também, sempre dá problema e me faz perder o jogo.",1,2025-11-18 23:02:12,Play_Store_Updates,Google_Play
4291,wooohohoooh,5,2025-11-18 22:58:31,Play_Store_Updates,Google_Play
4292,This is a super game...I love♥️💯,5,2025-11-18 22:58:18,Play_Store_Updates,Google_Play
4293,"oh sweet jesus, this game is so funnnn The only problem is that I get put against people with so many more crowns than me, and I get a weird glitch in the last 60s where I don't have x2 elixir. I hate p2w players they should make a pay to win mode or a ranked mode for sweats and and make the game fairer for f2p. devs pls do this or I am literally going to crash out",3,2025-11-18 22:56:56,Play_Store_Updates,Google_Play
4294,垃圾游戏,1,2025-11-18 22:56:32,Play_Store_Updates,Google_Play
4295,best game ever made,5,2025-11-18 22:52:49,Play_Store_Updates,Google_Play
4296,bad game should not install this game at first this game give me emotional damage men,1,2025-11-18 22:49:35,Play_Store_Updates,Google_Play
4297,😇,5,2025-11-18 22:49:04,Play_Store_Updates,Google_Play
4298,mid,1,2025-11-18 22:46:19,Play_Store_Updates,Google_Play
4299,"great game, only issue is too easy to pay to win",4,2025-11-18 22:45:03,Play_Store_Updates,Google_Play
4300,best game,5,2025-11-18 22:42:52,Play_Store_Updates,Google_Play
4301,im clashing my royale to this game,5,2025-11-18 22:37:44,Play_Store_Updates,Google_Play
4302,this game makes me tweak. i love this.,1,2025-11-18 22:27:38,Play_Store_Updates,Google_Play
4303,one of the best games i have ever played,5,2025-11-18 22:18:54,Play_Store_Updates,Google_Play
4304,"So unbalanced there are toddlers that can balance better than this... and all it does is try to suck money out of you so you can try to keep up with the people it matches you against... Edit years later tried the game again, matchmaking is still as bad as before maybe even worse. Another edit years later people still abuse matchmaking mechanics",1,2025-11-18 22:05:21,Play_Store_Updates,Google_Play
4305,hell yeah,5,2025-11-18 22:02:17,Play_Store_Updates,Google_Play
4306,"clash royal loading time is more than my screen lock , my screen lock time is 30 seconds . 😁😁😁",3,2025-11-18 21:48:56,Play_Store_Updates,Google_Play
4307,OG player since 2015 love the game from my heart. Jynxi but GOAT,5,2025-11-18 21:48:50,Play_Store_Updates,Google_Play
4308,I don't why there is always network problem . My game initial freezes for 30 to 40 seconds .Like what I am supposed to do ? I keep losing because of that Supercell please Fix this issue I don't know if I am the only one facing this issue,1,2025-11-18 21:44:53,Play_Store_Updates,Google_Play
4309,worst game i ever tried i dead to mk at arena 1,1,2025-11-18 21:44:52,Play_Store_Updates,Google_Play
4310,BEST GAME OAT,5,2025-11-18 21:42:56,Play_Store_Updates,Google_Play
4311,"A good game, the question is I'm keep playing against players that has higher level of cards and towers, I don't think that is reasonable.",4,2025-11-18 21:41:14,Play_Store_Updates,Google_Play
4312,nice,5,2025-11-18 21:40:00,Play_Store_Updates,Google_Play
4313,super 😎❤️,5,2025-11-18 21:38:15,Play_Store_Updates,Google_Play
4314,always a f hard counter.... ALWAYS A F MEGANIGHT and you also gave him a EVO????,1,2025-11-18 21:36:29,Play_Store_Updates,Google_Play
4315,i love it,5,2025-11-18 21:22:33,Play_Store_Updates,Google_Play
4316,worst. game matchmaking,1,2025-11-18 21:14:28,Play_Store_Updates,Google_Play
4317,"Genuinely play to win garbage. If you are a new player don't even bother unless you want to spend money. I played the game when it came out forever ago but took like a 7 year ""break"". I came back and started from scratch like two months ago and got to like 6.5k trophies without much issue but after that point unless you spend money you will be under leveled and you wont have the evos to keep up. Games as a service is cancer.",1,2025-11-18 20:57:12,Play_Store_Updates,Google_Play
4318,Best mobile game ever,5,2025-11-18 20:51:25,Play_Store_Updates,Google_Play
4319,they are dropping level 16✌️😞,1,2025-11-18 20:50:41,Play_Store_Updates,Google_Play
4320,i can see my team dropping their cards but i dont see any play happening nor can i drop my cards. everything fast forwards after 15-20 seconds. its so buggy its not even my internets problem. wasting my time having to wait until i lose or close the game. new bug: just freezes the game randomly in the middle of a match what a stupid game,1,2025-11-18 20:44:10,Play_Store_Updates,Google_Play
4321,pay to win game 🤔,1,2025-11-18 20:41:47,Play_Store_Updates,Google_Play
4322,حلوه كثير,5,2025-11-18 20:41:13,Play_Store_Updates,Google_Play
4323,it's the greatest game ever,4,2025-11-18 20:35:00,Play_Store_Updates,Google_Play
4324,it lives up to the hype 💯,5,2025-11-18 20:27:14,Play_Store_Updates,Google_Play
4325,nice,4,2025-11-18 20:16:19,Play_Store_Updates,Google_Play
4326,legend,5,2025-11-18 20:07:11,Play_Store_Updates,Google_Play
4327,the only game I've seen you can get put against the sweatiest basement dweller you'll ever encounter and the next game get put against someone who appears to have been lobotomized,3,2025-11-18 20:06:37,Play_Store_Updates,Google_Play
4328,"great game, love it.",5,2025-11-18 20:06:22,Play_Store_Updates,Google_Play
4329,good game p2w but i got$ so it is good,4,2025-11-18 20:01:06,Play_Store_Updates,Google_Play
4330,your balancing is absolute trash. you've power crept everything.,1,2025-11-18 19:59:02,Play_Store_Updates,Google_Play
4331,very good game i loves this game alot,5,2025-11-18 19:56:27,Play_Store_Updates,Google_Play
4332,"great game to burn some time off your day when bored, not battery consuming like most games, performs well on budget phones.",5,2025-11-18 19:54:19,Play_Store_Updates,Google_Play
4333,"trash ahh game, better have a credit card bruh✌️",1,2025-11-18 19:50:27,Play_Store_Updates,Google_Play
4334,a perfect game. it's very nice and fun. absolute pancakes 🥞,5,2025-11-18 19:46:42,Play_Store_Updates,Google_Play
4335,stuck in some other mode and cant play usual game! what are there so many issues recently???,1,2025-11-18 19:39:27,Play_Store_Updates,Google_Play
4336,"Multiple times this thing keeps happening where my game freezes, no connection thing shows up, internet is fine on my phone told the support thing multiple times over the last 3 months about it but not even fixed it. Terrible help service don't even get a good response.",1,2025-11-18 19:36:05,Play_Store_Updates,Google_Play
4337,"Without clash , we didnt know us boys what to do in life...",5,2025-11-18 19:34:06,Play_Store_Updates,Google_Play
4338,nice,5,2025-11-18 19:33:58,Play_Store_Updates,Google_Play
4339,Can you put bangla Font in this game?,2,2025-11-18 19:30:59,Play_Store_Updates,Google_Play
4340,w game,5,2025-11-18 19:29:21,Play_Store_Updates,Google_Play
4341,"it is very pay 2 win like very very pay 2 win but its still a fun game and u cld still be gd even if u dont spend ur bucks on it , amazing game overall but wld be rlly gd if can balance out the p2w aspect a lil bit",4,2025-11-18 19:28:16,Play_Store_Updates,Google_Play
4342,soo smooth,4,2025-11-18 19:26:08,Play_Store_Updates,Google_Play
4343,a great game love it,5,2025-11-18 19:25:22,Play_Store_Updates,Google_Play
4344,worse game in the world people are so sweaty and the game is frustrating it's too many sweats u guys should read the reviews and fix skill matches and bugs,1,2025-11-18 19:22:28,Play_Store_Updates,Google_Play
4345,"I installed after year recently & the play strategy, i mean the things they are doing to make player stay addictive is worst & they crown push as a clan for emote & individual crown push like lets say for Royal ghost, skeleton barrel, now the musketerr made me question. why the hell in 1st place i installed this again. is it because tencent you are just making this game pure money oriented or do you wanna earn more money. you guys really became so greedy is what i could say.",1,2025-11-18 19:17:34,Play_Store_Updates,Google_Play
4346,new event never can win,1,2025-11-18 19:02:11,Play_Store_Updates,Google_Play
4347,probably best game I played for a long time,5,2025-11-18 18:59:39,Play_Store_Updates,Google_Play
4348,Servers are absolute garbage. You have to learn to play with a slight delay when dropping cards. I'm also hearing rumors that the developers are in the epstein files,1,2025-11-18 18:53:07,Play_Store_Updates,Google_Play
4349,"game sucks, the further you go, the game decides to make you lose, even if you change your cards, it finds the exact game that could make you lose, no justifiable reasoning, just decides when you lose or win to stop your progression.🤮",1,2025-11-18 18:32:18,Play_Store_Updates,Google_Play
4350,nice gamer po,4,2025-11-18 18:30:38,Play_Store_Updates,Google_Play
4351,good game my favorit game,5,2025-11-18 18:27:46,Play_Store_Updates,Google_Play
4352,great 😃,5,2025-11-18 18:26:51,Play_Store_Updates,Google_Play
4353,I hate this so much,1,2025-11-18 18:22:56,Play_Store_Updates,Google_Play
4354,best game ever,5,2025-11-18 18:17:24,Play_Store_Updates,Google_Play
4355,peak,5,2025-11-18 18:12:32,Play_Store_Updates,Google_Play
4356,"okay game, thumbs up",5,2025-11-18 18:05:51,Play_Store_Updates,Google_Play
4357,pay to win,1,2025-11-18 17:59:58,Play_Store_Updates,Google_Play
4358,this game is decent,5,2025-11-18 17:59:39,Play_Store_Updates,Google_Play
4359,عالی,5,2025-11-18 17:58:20,Play_Store_Updates,Google_Play
4360,I like this game 😁🎯,5,2025-11-18 17:58:04,Play_Store_Updates,Google_Play
4361,wonderful game I love this game,5,2025-11-18 17:50:19,Play_Store_Updates,Google_Play
4362,"a glitch when im playing, telling me to restart or something then i have to restart, but its a great game",3,2025-11-18 17:40:16,Play_Store_Updates,Google_Play
4363,cool strategy game fudge megajnight users,5,2025-11-18 17:39:19,Play_Store_Updates,Google_Play
4364,Good games make me happy and not bored!,5,2025-11-18 17:28:06,Play_Store_Updates,Google_Play
4365,great game,5,2025-11-18 17:28:04,Play_Store_Updates,Google_Play
4366,I hate this game,1,2025-11-18 17:27:54,Play_Store_Updates,Google_Play
4367,so fun game,5,2025-11-18 17:26:36,Play_Store_Updates,Google_Play
4368,so the best card in the game is the evolved credit card and after 9 years they still can't make a balanced game,1,2025-11-18 17:08:44,Play_Store_Updates,Google_Play
4369,nice game,3,2025-11-18 17:06:32,Play_Store_Updates,Google_Play
4370,"great gameplay loop, extremely pay to win once you reach 5000 trophies. don't even think about progressing for MONTHS if you don't have money to spare.",3,2025-11-18 17:00:10,Play_Store_Updates,Google_Play
4371,"Mal balanceado, no puede ser que haya una gorda que te salte encima de todo el push y te mate todo. Hay gente malisima con todo al 15 en arenas de mid ladder que solo gana por la diferencia de lvl. No se si el equipo directivo de supercell tiene piedras en la cabeza pero deberían de reconsiderar sus decisiones. No es posible que cada vez que entro con ganas de jugar me meto a 2 partidas y salgo rageando con ganas de desinstalarlo. Espero que balanceen ciertas cartas y hagan un level cap.",2,2025-11-18 16:50:44,Play_Store_Updates,Google_Play
4372,ir wont let me play it gets to 75℅ and then saids updating,2,2025-11-18 16:45:11,Play_Store_Updates,Google_Play
4373,goated,5,2025-11-18 16:44:54,Play_Store_Updates,Google_Play
4374,FUN,5,2025-11-18 16:16:58,Play_Store_Updates,Google_Play
4375,very fun,5,2025-11-18 16:09:21,Play_Store_Updates,Google_Play
4376,worst game ever you just can't win after arena 15 if you are free to play . Please reduce the pay to win Super cell is being too greedy . It takes almost 3 - 4 months for me to unlock just one evolution,1,2025-11-18 16:05:25,Play_Store_Updates,Google_Play
4377,YO STUPIDCELL FIX UR CONNECTION FULL BARS AND STILL LAGGING,1,2025-11-18 16:04:35,Play_Store_Updates,Google_Play
4378,"please fix many people have this problem where the acc are in google play but not supercell id, WE CANT LOG IN WE DONT HAVE SUPERCELL ID YET. PLEASE FIX",1,2025-11-18 15:55:24,Play_Store_Updates,Google_Play
4379,made me sad,1,2025-11-18 15:48:05,Play_Store_Updates,Google_Play
4380,very fun,5,2025-11-18 15:47:02,Play_Store_Updates,Google_Play
4381,it's a great game I love but it keeps crashing for no particular reason I don't know how to fix it tried google searched for ages did everything and nothing helped please if someone is reading help how do I fix it,5,2025-11-18 15:43:58,Play_Store_Updates,Google_Play
4382,its a good game,5,2025-11-18 15:42:07,Play_Store_Updates,Google_Play
4383,"More pay to win than ever. ""evolutions"" are just game winning cards that you can't get f2p (about 12 dollars each). level 15s will take ages per card if you aren't down to spend 14 dollars each. Game is a hollow husk of what it used to be filled to the brim with different microtransactions.",1,2025-11-18 15:35:02,Play_Store_Updates,Google_Play
4384,being able to add players post-match should be an option☹️☹️💔,4,2025-11-18 15:34:15,Play_Store_Updates,Google_Play
4385,i laki it,5,2025-11-18 15:32:35,Play_Store_Updates,Google_Play
4386,it is fun game but can get very frustrating when you lose to a pay to play,4,2025-11-18 15:31:42,Play_Store_Updates,Google_Play
4387,one of the best games ever,5,2025-11-18 15:30:35,Play_Store_Updates,Google_Play
4388,"Supercell dosent care about the game, bad balancing, f2p, and overall sub par experience on their part. People were noticing this and the game was deservedly going down, but now jinxy revived it and they feel they can do whatever they want at the expense of the players.",1,2025-11-18 15:18:20,Play_Store_Updates,Google_Play
4389,baik,5,2025-11-18 15:13:09,Play_Store_Updates,Google_Play
4390,i love the game,5,2025-11-18 14:57:50,Play_Store_Updates,Google_Play
4391,😁,5,2025-11-18 14:55:06,Play_Store_Updates,Google_Play
4392,קקי בגלל שאין לי גרייבןביראד ואיןון לי מינונק ודהע לוקע עדכון: עכשיו יש לי גרייביארד ודה לוג אז סבבה 5 כוכביפ,5,2025-11-18 14:49:31,Play_Store_Updates,Google_Play
4393,its fun,5,2025-11-18 14:38:10,Play_Store_Updates,Google_Play
4394,MEGA KNIGHTTTT,5,2025-11-18 14:33:04,Play_Store_Updates,Google_Play
4395,It nearly broke my phone and made me angry.,1,2025-11-18 14:08:39,Play_Store_Updates,Google_Play
4396,biggest pay to win game oat,1,2025-11-18 14:06:07,Play_Store_Updates,Google_Play
4397,my wife left me bc i played 2.6,5,2025-11-18 14:05:16,Play_Store_Updates,Google_Play
4398,overall a okay game but facing lags in recent time after regional pricing update why that's happening? playing from Nepal but once pass was purchased from Japan and now its lags because of that? and how do I change region,4,2025-11-18 13:59:10,Play_Store_Updates,Google_Play
4399,O jogo não tem um sistema consistente de penalidades contra hackers. Ultimamente tem sido bem comum encontrar players com vantagens nas partidas e a supercell parece não fazer nada em relação a isso.,1,2025-11-18 13:55:47,Play_Store_Updates,Google_Play
4400,2 words one man MEGA KNIGHT,5,2025-11-18 13:53:41,Play_Store_Updates,Google_Play
4401,this is why we clash,5,2025-11-18 13:43:59,Play_Store_Updates,Google_Play
4402,"Can we all just give a hand clap for cupercell for making this game from the funnest to to the most frustrating pay to win game. kids who beg their parents to put money in the game so that they can be good at the game I'm arna 15 and I'm looking at kids playing level 14 cards with evo...thanks for ruining the game with the most broken evo cards, you ruined it, congratulations 👌👍 I uninstalled",1,2025-11-18 13:41:20,Play_Store_Updates,Google_Play
4403,"The game is superb but currently I think I found some glitch. Even though, we are in 15k+ trophies. The game shows us 10k trophies in the clan list. Clash Royale please work on that and let me know if I get a bounty reward for that 😉😉",5,2025-11-18 13:30:17,Play_Store_Updates,Google_Play
4404,fun and free c,5,2025-11-18 13:29:20,Play_Store_Updates,Google_Play
4405,this game is relixing,5,2025-11-18 13:20:52,Play_Store_Updates,Google_Play
4406,lost game have to start from scratch,1,2025-11-18 13:18:04,Play_Store_Updates,Google_Play
4407,"not gonna lie I can feel that the match making is definitely rigged, it lets you win for a few matches and just the following matches are just full on hard counters worst of all if you are a f2p player you can't even change your deck because you are just going to be out leveled.",1,2025-11-18 13:16:51,Play_Store_Updates,Google_Play
4408,Feel the clash,5,2025-11-18 13:08:38,Play_Store_Updates,Google_Play
4409,top tier game but sadly no voice chat,5,2025-11-18 13:02:08,Play_Store_Updates,Google_Play
4410,its easy,5,2025-11-18 13:00:28,Play_Store_Updates,Google_Play
4411,I LOVE LIGHTNING CHARIOT,5,2025-11-18 12:59:23,Play_Store_Updates,Google_Play
4412,its fun,5,2025-11-18 12:53:32,Play_Store_Updates,Google_Play
4413,you need money to win in this game,1,2025-11-18 12:53:13,Play_Store_Updates,Google_Play
4414,why is there so many tryhards gatekeeping me from arena 9 :(,1,2025-11-18 12:50:14,Play_Store_Updates,Google_Play
4415,"im really addicted, started as wanting to relax to always getting slammed by a mega knight, 5/5 if they remove mega knight",1,2025-11-18 12:44:10,Play_Store_Updates,Google_Play
4416,not recommended this game..wasting time for upgred level and next month your level will drop.. Stupid game,1,2025-11-18 12:43:40,Play_Store_Updates,Google_Play
4417,IF I COULD GIVE THIS DUMB GAME 0 STARS I WOULD. IN AVENGERS INFINITY WARS THEY SHOULD HAVE GAVE HULK A CLASH MATCH AND HE WOULD DESTROY A PLANET.,1,2025-11-18 12:31:43,Play_Store_Updates,Google_Play
4418,great game,5,2025-11-18 12:23:25,Play_Store_Updates,Google_Play
4419,👍🏻,5,2025-11-18 12:09:46,Play_Store_Updates,Google_Play
4420,w game esspeccially on a pc it took me a while to figure how to donwload it on pc but i got eventually anyways really good game and you should try it,5,2025-11-18 12:04:40,Play_Store_Updates,Google_Play
4421,good 👍,5,2025-11-18 12:02:57,Play_Store_Updates,Google_Play
4422,its a very intertaing fun game,5,2025-11-18 12:01:47,Play_Store_Updates,Google_Play
4423,Season shop needs to come back. Nerf Mega Knight he is the most boring card in the game.,2,2025-11-18 11:50:10,Play_Store_Updates,Google_Play
4424,game so good i lost my gf,5,2025-11-18 11:42:32,Play_Store_Updates,Google_Play
4425,good game 👍👌,5,2025-11-18 11:36:43,Play_Store_Updates,Google_Play
4426,this game belongs to one who played it and have brain damage u can't enter arena 6 whithout see a spammer every 2 matches I win I loose 3 matches to these spammers,1,2025-11-18 11:35:30,Play_Store_Updates,Google_Play
4427,good game,5,2025-11-18 11:28:58,Play_Store_Updates,Google_Play
4428,"Don't get me wrong, this game is great. I love it, I've played it for years, but come on Supercell, you've completely ruined this game. it's impossible to enjoy it in higher arenas without getting completely destroyed by either bots with a hard counter for your deck, or p2w players that make free to play players completely outmatched. It pains me to write this, but it really needs to be brought to their attention",2,2025-11-18 11:13:42,Play_Store_Updates,Google_Play
4429,it's a pay to win game I spend like 10 hours getting levels then the second I join a match with a p2w that means pay to win ) they play like a elite mega knight while I'm at frozen peak he's at like level 26 and I'm at 17 it's so stupid and once you get to higher arenas the game gets more addicting and that means you'll want to spend money. come on supercell you are better then targeting kids for their money at least bring down the prices or bring back latest day discounts,1,2025-11-18 11:13:19,Play_Store_Updates,Google_Play
4430,great,5,2025-11-18 11:11:18,Play_Store_Updates,Google_Play
4431,its clash,5,2025-11-18 10:59:41,Play_Store_Updates,Google_Play
4432,it's a very fun game u can play with ur friends and family but after arena16 it gonna be hard as hell but also it's now very play to win but I still love it,4,2025-11-18 10:53:58,Play_Store_Updates,Google_Play
4433,wow!,5,2025-11-18 10:44:37,Play_Store_Updates,Google_Play
4434,i love this game,5,2025-11-18 10:43:34,Play_Store_Updates,Google_Play
4435,this game is fun! you can fight friends even family members!.love you game!,5,2025-11-18 10:34:11,Play_Store_Updates,Google_Play
4436,good game amazing,5,2025-11-18 10:33:52,Play_Store_Updates,Google_Play
4437,w game,5,2025-11-18 10:28:53,Play_Store_Updates,Google_Play
4438,"If you enjoy the game then play it, but the truth is only a very small percentage of people do. Most just play it because of some sunk cost fallacy. If youre thinking about playing it dont, you probably wont enjoy it after a certain point because its designed to be as frustrating as possible. All of this is done intentionally to push you into making purchases and toxicity is encouraged by devs. Matchmaking is designed to keep you at 50% winrate its statistically impossible to have these matchups",1,2025-11-18 10:27:41,Play_Store_Updates,Google_Play
4439,Amazijg fameu play add evo sparky,5,2025-11-18 10:21:43,Play_Store_Updates,Google_Play
4440,it keeps lagging and making me lose games cuz it says PLS WAIT LIKe STFU AND LET ME GAME FIX UR GAME SUPERCELL,1,2025-11-18 10:21:41,Play_Store_Updates,Google_Play
4441,"w game, hog ridahhhh, mk=👎no skill👎",5,2025-11-18 10:07:00,Play_Store_Updates,Google_Play
4442,awesome,4,2025-11-18 10:04:25,Play_Store_Updates,Google_Play
4443,perfecto,5,2025-11-18 10:02:08,Play_Store_Updates,Google_Play
4444,awesome game very addictive,5,2025-11-18 09:57:27,Play_Store_Updates,Google_Play
4445,btuh my account just got fully wiped i was at like arena 17 or sumthing and it got dissolved like my science experiment btuh,1,2025-11-18 09:48:43,Play_Store_Updates,Google_Play
4446,I hate that it's pay to win but it's still good,3,2025-11-18 09:44:42,Play_Store_Updates,Google_Play
4447,Amazing 🤩,5,2025-11-18 09:40:59,Play_Store_Updates,Google_Play
4448,electro valley is hell,4,2025-11-18 09:38:30,Play_Store_Updates,Google_Play
4449,This is why we clash♥️,5,2025-11-18 09:33:27,Play_Store_Updates,Google_Play
4450,add Evo hog rider,5,2025-11-18 09:25:28,Play_Store_Updates,Google_Play
4451,good,5,2025-11-18 09:24:36,Play_Store_Updates,Google_Play
4452,I love these games,5,2025-11-18 09:24:26,Play_Store_Updates,Google_Play
4453,pay to win Royale🥀,3,2025-11-18 09:21:03,Play_Store_Updates,Google_Play
4454,so gooddd,5,2025-11-18 09:20:48,Play_Store_Updates,Google_Play
4455,this game is pay to win slop,1,2025-11-18 09:13:34,Play_Store_Updates,Google_Play
4456,co ol / : -,5,2025-11-18 09:10:35,Play_Store_Updates,Google_Play
4457,too pay to win,3,2025-11-18 09:08:20,Play_Store_Updates,Google_Play
4458,Best Game Ever Made Not Pay to Win Whatsoever,5,2025-11-18 09:06:03,Play_Store_Updates,Google_Play
4459,this game you work so hard to get trophies and when you get to the final stage of a arena they pair you up with the opposite deck making it impossible to win. I got to the last stage of my arena 7 times and they pair me up with the worst decks it's so annoying.,1,2025-11-18 09:03:42,Play_Store_Updates,Google_Play
4460,"whenever i tried signing in on my supercell id, it would error",2,2025-11-18 08:55:57,Play_Store_Updates,Google_Play
4461,good lacking vr,5,2025-11-18 08:55:16,Play_Store_Updates,Google_Play
4462,Love it...archers are Hot,5,2025-11-18 08:51:59,Play_Store_Updates,Google_Play
4463,it's a fun game to play with freinds or with other people go check it out,5,2025-11-18 08:48:46,Play_Store_Updates,Google_Play
4464,very good game i love it,5,2025-11-18 08:42:03,Play_Store_Updates,Google_Play
4465,Now this is why we clash,5,2025-11-18 08:38:17,Play_Store_Updates,Google_Play
4466,sybau,5,2025-11-18 08:36:30,Play_Store_Updates,Google_Play
4467,AMAZING GAME!!!,5,2025-11-18 08:34:49,Play_Store_Updates,Google_Play
4468,I've been playing this game for almost a decade. It has never bored me.,5,2025-11-18 08:34:32,Play_Store_Updates,Google_Play
4469,isva good game ever played,5,2025-11-18 08:25:44,Play_Store_Updates,Google_Play
4470,"I keep going against people who are able to put down 20 elixir in the first 10 secs and I can't even get my bar to even 1 elixir, it's not fair for me to keep going against cheaters and you do nothing about it.",2,2025-11-18 08:19:42,Play_Store_Updates,Google_Play
4471,nerf cards you stupid game,1,2025-11-18 08:14:56,Play_Store_Updates,Google_Play
4472,the best game but is starting to take the path of PAY TO WIN and that sucks. but still a good game,4,2025-11-18 08:14:38,Play_Store_Updates,Google_Play
4473,it is the best game ever,5,2025-11-18 08:10:04,Play_Store_Updates,Google_Play
4474,5 STARS BEACUSE THIS IS A FUN GAME YES ITS ADDICTING AND YES MY PARENTS ARE IN DEMT RIGHT NOW CUZ OF IT LOL.,5,2025-11-18 07:59:57,Play_Store_Updates,Google_Play
4475,i love supercell and their mind changing hames,5,2025-11-18 07:59:03,Play_Store_Updates,Google_Play
4476,its just so good,5,2025-11-18 07:58:11,Play_Store_Updates,Google_Play
4477,keeps throwing my cars in random spots. can't type in the app. its Glitchy now. galaxy s24 ultra,2,2025-11-18 07:56:23,Play_Store_Updates,Google_Play
4478,fun chill,5,2025-11-18 07:55:48,Play_Store_Updates,Google_Play
4479,love it,5,2025-11-18 07:55:34,Play_Store_Updates,Google_Play
4480,very fun!,5,2025-11-18 07:44:21,Play_Store_Updates,Google_Play
4481,awesome game. very fun but like this game is too p2w supercell please calm down on these deals. also nerf evo witch. midladder evo witches with a no skill deck are so annoying,4,2025-11-18 07:33:06,Play_Store_Updates,Google_Play
4482,it's a good game but when you pass 1000 trophies it's basically impossible to win because the game allows for people to infinitely spam many characters at once due to the 2x 3x and so on so I would recommend to remove losing trophies if you lose,3,2025-11-18 07:31:54,Play_Store_Updates,Google_Play
4483,if this game wasnt up i would be down i wouldnt have a purpose this game is for me,5,2025-11-18 07:30:12,Play_Store_Updates,Google_Play
4484,it's is a good game and fun with my family to play,5,2025-11-18 07:28:14,Play_Store_Updates,Google_Play
4485,cool game,5,2025-11-18 07:23:15,Play_Store_Updates,Google_Play
4486,goated,5,2025-11-18 07:21:44,Play_Store_Updates,Google_Play
4487,make the dih juices come out,5,2025-11-18 07:20:22,Play_Store_Updates,Google_Play
4488,very fun yayyyyyyy so far also golllldeeeennnn niiiugghtttt mega night hog 2.6,5,2025-11-18 07:19:10,Play_Store_Updates,Google_Play
4489,"It has no ADS and I could literally play it with my brother because he had it. And it's really fun, you should download it now 😊😊😊",5,2025-11-18 07:18:43,Play_Store_Updates,Google_Play
4490,✌🏿,5,2025-11-18 07:12:48,Play_Store_Updates,Google_Play
4491,I just started and already is my favorite game!!!!,5,2025-11-18 07:05:53,Play_Store_Updates,Google_Play
4492,w game,5,2025-11-18 06:58:44,Play_Store_Updates,Google_Play
4493,Very pay to win game.,3,2025-11-18 06:57:03,Play_Store_Updates,Google_Play
4494,this game is life changing,5,2025-11-18 06:54:28,Play_Store_Updates,Google_Play
4495,I like this game I never played it and I've been hearing people talk about it at school so I downloaded it and it is very fun,5,2025-11-18 06:49:08,Play_Store_Updates,Google_Play
4496,pay to win,1,2025-11-18 06:44:33,Play_Store_Updates,Google_Play
4497,fun,5,2025-11-18 06:44:01,Play_Store_Updates,Google_Play
4498,addicting cant stop playing save yourselves,5,2025-11-18 06:42:22,Play_Store_Updates,Google_Play
4499,only bad thing is that it is pay to win,5,2025-11-18 06:40:02,Play_Store_Updates,Google_Play
4500,bad for no reason you get paired against op bots that kill you and you stay at the same level for days,1,2025-11-18 06:35:17,Play_Store_Updates,Google_Play
4501,the best game,5,2025-11-18 06:26:32,Play_Store_Updates,Google_Play
4502,really good game,5,2025-11-18 06:20:01,Play_Store_Updates,Google_Play
4503,great game,5,2025-11-18 06:16:09,Play_Store_Updates,Google_Play
